Order Date,Country,Region,Sales Rep,Category,Product,Sales,Profit,Discount
2024-07-22,Germany,East,Erica Singh,Clothing,Jacket,865.45,182.59,48.04
2022-04-08,Germany,North,Christopher Smith,Electronics,Laptop,1660.23,193.82,205.35
2023-09-07,Canada,South,Erica Singh,Sports,Tennis Racket,676.97,115.33,21.24
2023-08-27,India,South,Kaylee Wheeler,Sports,Basketball,127.18,33.97,1.09
2023-08-10,India,West,Cody Silva,Furniture,Chair,1809.3,429.28,175.93
2022-06-29,Germany,East,James Warren,Electronics,Headphones,1133.68,310.13,37.65
2024-09-27,USA,West,Michelle Adams,Clothing,T-shirt,1953.71,557.49,64.05
2022-11-12,Germany,East,Cody Silva,Grocery,Fruits,907.24,270.71,111.68
2022-05-21,UK,West,Mitchell Carter,Sports,Cycling Helmet,1813.57,225.24,13.46
2022-07-15,UK,East,Mitchell Carter,Grocery,Vegetables,58.47,3.52,6.45
2023-10-12,Germany,South,Christopher Smith,Furniture,Table,1866.84,405.17,185.52
2023-12-25,Canada,East,Mitchell Carter,Electronics,Headphones,1046.83,136.01,11.0
2023-12-26,Germany,South,Pamela Knapp,Grocery,Bread,252.72,30.91,38.48
2023-08-20,Canada,West,Pamela Knapp,Electronics,Tablet,897.27,226.47,44.52
2024-01-08,USA,South,Erica Singh,Sports,Basketball,1658.93,203.51,116.32
2023-01-29,USA,East,Cody Silva,Furniture,Sofa,1281.26,284.71,226.31
2024-06-15,USA,East,Casey Manning,Sports,Tennis Racket,1865.08,363.12,350.17
2023-12-13,Germany,South,Pamela Knapp,Electronics,Smartwatch,1194.41,333.34,64.58
2023-06-27,USA,South,Pamela Knapp,Grocery,Vegetables,463.8,90.27,22.77
2022-12-23,Germany,North,Casey Manning,Electronics,Smartwatch,756.55,156.91,32.61
2022-11-15,India,East,Casey Manning,Sports,Football,64.42,17.9,4.5
2023-01-13,UK,East,Christopher Smith,Grocery,Vegetables,817.81,128.27,154.97
2022-11-11,Germany,West,Danielle Valdez,Grocery,Bread,1740.09,250.2,11.78
2023-04-07,India,West,Pamela Knapp,Grocery,Vegetables,129.59,29.15,2.73
2023-10-12,USA,East,Mitchell Carter,Grocery,Milk,878.92,243.84,172.71
2024-03-17,USA,East,Michelle Adams,Grocery,Eggs,257.35,34.84,21.83
2022-06-30,UK,West,Pamela Knapp,Electronics,Tablet,1260.03,81.96,80.54
2023-08-19,Germany,East,Pamela Knapp,Clothing,Jacket,188.27,19.47,1.57
2024-01-23,Canada,South,Christopher Smith,Clothing,Jacket,1482.16,366.61,259.36
2023-02-03,Germany,South,Mitchell Carter,Electronics,Laptop,1876.2,463.86,168.37
2024-07-29,Canada,East,Mitchell Carter,Sports,Tennis Racket,171.22,18.29,1.65
2023-12-15,Germany,South,Pamela Knapp,Grocery,Milk,85.18,19.12,10.49
2023-07-27,USA,South,James Warren,Grocery,Fruits,1983.78,143.78,390.25
2024-01-13,Canada,South,Danielle Valdez,Grocery,Vegetables,904.99,77.78,102.83
2024-06-27,India,West,Kaylee Wheeler,Furniture,Desk,984.52,105.42,115.48
2024-12-25,Canada,West,James Warren,Furniture,Table,1880.1,353.11,174.44
2023-03-13,Germany,West,Erica Singh,Furniture,Table,147.99,23.99,2.12
2023-08-16,Canada,South,Cody Silva,Clothing,Jeans,1904.85,397.46,153.35
2023-11-26,USA,South,Michelle Adams,Clothing,Hat,85.32,24.65,5.6
2022-06-10,India,East,Cody Silva,Electronics,Headphones,622.86,180.0,31.5
2023-04-20,Canada,South,Cody Silva,Clothing,T-shirt,1606.47,314.9,38.59
2023-06-13,USA,South,Christopher Smith,Clothing,Jeans,981.88,188.95,154.78
2022-10-21,USA,South,Michelle Adams,Grocery,Vegetables,1476.47,317.47,73.9
2024-01-18,India,West,James Warren,Sports,Football,1068.21,154.59,179.44
2023-07-30,Germany,North,Cody Silva,Sports,Football,1175.3,247.62,29.29
2024-05-17,UK,West,Kaylee Wheeler,Electronics,Tablet,1343.32,179.78,20.75
2023-06-19,Canada,East,Cody Silva,Sports,Cycling Helmet,44.84,6.01,0.22
2024-01-29,UK,South,Mitchell Carter,Clothing,T-shirt,1779.45,399.63,350.85
2023-05-26,USA,North,Danielle Valdez,Grocery,Vegetables,222.92,50.62,18.96
2024-07-29,UK,East,Kaylee Wheeler,Sports,Yoga Mat,1056.92,191.91,140.91
2022-10-13,India,West,Erica Singh,Sports,Basketball,377.79,50.97,66.88
2023-02-02,Canada,West,Erica Singh,Sports,Tennis Racket,255.37,41.81,9.31
2023-01-09,Canada,East,Michelle Adams,Clothing,Jeans,1234.15,365.46,136.72
2024-05-26,UK,South,Michelle Adams,Sports,Tennis Racket,1336.64,258.27,239.21
2022-08-19,USA,North,Mitchell Carter,Electronics,Smartphone,1104.88,146.95,92.14
2022-05-17,Germany,North,Cody Silva,Furniture,Desk,1147.53,89.52,189.35
2025-02-02,USA,East,Erica Singh,Grocery,Milk,216.78,52.05,37.43
2022-03-17,India,East,Casey Manning,Grocery,Vegetables,985.59,80.29,48.39
2024-06-09,India,South,Erica Singh,Furniture,Table,351.72,18.26,66.75
2024-09-14,India,East,Erica Singh,Furniture,Cabinet,1338.53,124.33,171.11
2023-09-05,USA,West,Christopher Smith,Furniture,Cabinet,550.54,140.47,90.62
2024-04-07,Canada,North,Mitchell Carter,Clothing,Jeans,365.2,108.71,38.93
2024-05-07,India,South,James Warren,Sports,Tennis Racket,1168.54,62.09,22.74
2024-09-24,India,South,Casey Manning,Furniture,Chair,102.14,17.35,2.72
2023-08-12,UK,West,Casey Manning,Furniture,Sofa,1022.72,137.92,131.45
2022-05-17,India,East,Kaylee Wheeler,Clothing,Shoes,1600.26,108.99,119.17
2023-07-26,Germany,West,Danielle Valdez,Furniture,Table,1810.83,527.43,277.65
2024-07-30,USA,East,Kaylee Wheeler,Sports,Cycling Helmet,1386.86,310.11,12.41
2022-04-28,USA,West,James Warren,Clothing,Hat,1545.12,392.96,10.23
2023-07-23,Germany,West,Erica Singh,Clothing,T-shirt,984.79,79.47,54.72
2022-05-15,India,North,Christopher Smith,Furniture,Desk,1158.25,313.13,177.4
2024-06-13,Canada,West,Christopher Smith,Electronics,Smartwatch,1580.27,211.86,254.43
2022-03-14,UK,West,Pamela Knapp,Grocery,Milk,755.38,137.78,126.5
2022-04-15,India,West,Pamela Knapp,Grocery,Vegetables,387.27,103.89,9.92
2024-04-14,Germany,East,Danielle Valdez,Furniture,Desk,1737.36,378.36,210.15
2024-05-19,USA,East,Michelle Adams,Furniture,Chair,802.18,114.2,57.19
2022-08-20,UK,North,Cody Silva,Furniture,Chair,1037.28,235.96,50.97
2023-07-12,Canada,West,James Warren,Grocery,Eggs,1794.62,284.66,130.9
2024-04-17,Canada,North,Pamela Knapp,Electronics,Smartwatch,1019.11,97.63,94.86
2022-07-25,India,North,Pamela Knapp,Electronics,Tablet,657.04,162.27,106.6
2023-10-05,UK,North,Mitchell Carter,Clothing,T-shirt,1358.73,82.76,231.29
2022-07-16,Germany,South,Pamela Knapp,Grocery,Vegetables,106.01,14.56,19.98
2022-12-11,Germany,West,Michelle Adams,Clothing,Shoes,1790.05,141.72,25.8
2022-03-16,UK,West,Michelle Adams,Grocery,Bread,1477.17,227.16,106.9
2023-03-11,India,East,Cody Silva,Sports,Basketball,1175.41,212.34,197.63
2024-05-25,USA,West,James Warren,Clothing,Hat,797.47,80.37,27.48
2024-08-25,Canada,North,James Warren,Clothing,Jacket,1619.67,385.65,227.01
2022-05-23,UK,West,Michelle Adams,Clothing,T-shirt,273.57,52.31,9.35
2023-01-12,UK,West,Pamela Knapp,Clothing,Shoes,177.59,11.14,24.61
2022-08-12,USA,West,Danielle Valdez,Sports,Cycling Helmet,697.64,203.58,15.0
2022-05-22,India,East,Mitchell Carter,Grocery,Vegetables,1661.22,85.9,274.4
2022-05-06,India,South,Erica Singh,Sports,Yoga Mat,815.36,111.49,44.2
2022-10-06,India,South,Christopher Smith,Furniture,Chair,1133.36,190.26,178.25
2022-05-02,Germany,North,Danielle Valdez,Clothing,Shoes,184.1,28.07,27.98
2023-06-17,Canada,South,Kaylee Wheeler,Clothing,Shoes,1298.23,307.51,206.54
2023-07-20,Canada,South,Christopher Smith,Furniture,Cabinet,22.38,4.8,1.72
2024-11-08,Canada,West,Kaylee Wheeler,Sports,Yoga Mat,969.2,208.39,100.0
2023-06-23,USA,South,Casey Manning,Clothing,Jeans,1884.47,350.93,212.75
2024-10-28,Germany,East,Danielle Valdez,Electronics,Smartwatch,919.18,59.52,134.32
2024-12-28,India,East,Kaylee Wheeler,Furniture,Sofa,700.34,122.41,20.29
2023-06-24,Germany,West,James Warren,Clothing,Jacket,700.78,69.57,22.76
2022-12-20,Germany,West,Pamela Knapp,Clothing,Jacket,1905.91,394.43,123.25
2023-10-09,Canada,South,Christopher Smith,Clothing,Jeans,778.53,207.43,10.94
2024-11-23,India,South,Mitchell Carter,Clothing,Hat,1443.09,262.96,140.83
2024-02-09,UK,West,Mitchell Carter,Grocery,Vegetables,1067.08,255.64,140.32
2023-10-03,India,West,Danielle Valdez,Sports,Tennis Racket,1120.9,133.26,168.79
2024-09-11,Canada,South,Christopher Smith,Grocery,Milk,1258.09,359.94,133.43
2022-10-18,India,South,Danielle Valdez,Sports,Basketball,1115.21,133.06,190.05
2023-05-14,India,East,Kaylee Wheeler,Clothing,Shoes,453.56,30.97,74.86
2023-03-14,India,South,Kaylee Wheeler,Furniture,Desk,251.43,58.82,48.98
2022-03-19,USA,East,Mitchell Carter,Electronics,Smartphone,251.67,56.89,20.39
2022-12-21,USA,North,Danielle Valdez,Sports,Football,1259.27,322.7,134.33
2023-01-14,USA,South,Danielle Valdez,Sports,Yoga Mat,1822.6,338.93,325.79
2022-09-06,India,North,Cody Silva,Clothing,Jacket,510.18,54.9,72.17
2022-08-19,USA,North,Casey Manning,Furniture,Desk,1099.44,278.54,143.07
2024-01-20,India,South,Cody Silva,Clothing,Jacket,625.3,141.58,74.79
2023-05-16,Germany,West,Christopher Smith,Grocery,Milk,564.96,120.47,90.14
2024-08-14,Germany,West,Christopher Smith,Grocery,Eggs,1359.29,396.72,211.85
2023-03-27,Germany,South,Christopher Smith,Electronics,Headphones,865.75,252.29,59.0
2022-04-19,Germany,North,Christopher Smith,Electronics,Smartphone,811.35,104.47,30.4
2022-02-15,UK,East,James Warren,Grocery,Vegetables,761.25,185.26,4.04
2022-11-16,Canada,North,Casey Manning,Clothing,T-shirt,987.59,74.02,172.34
2023-03-04,Canada,North,Michelle Adams,Clothing,Jacket,1864.53,190.42,303.53
2022-12-21,Canada,South,Erica Singh,Grocery,Milk,664.89,88.44,132.53
2024-06-18,USA,South,Erica Singh,Grocery,Bread,237.03,36.52,16.37
2023-01-16,Canada,North,Erica Singh,Clothing,Shoes,838.53,166.7,50.03
2024-01-27,Germany,East,Pamela Knapp,Furniture,Cabinet,1983.4,187.45,360.01
2024-05-09,USA,North,Danielle Valdez,Electronics,Smartwatch,203.61,28.49,22.74
2022-12-08,USA,South,Mitchell Carter,Sports,Tennis Racket,1850.96,133.56,347.51
2023-12-22,Canada,South,James Warren,Sports,Basketball,213.94,56.13,12.64
2023-12-03,India,East,Michelle Adams,Furniture,Chair,162.15,14.69,11.37
2023-06-24,India,East,Kaylee Wheeler,Furniture,Cabinet,1873.52,554.47,141.95
2025-01-03,Canada,West,Pamela Knapp,Furniture,Desk,933.4,194.31,150.67
2024-07-24,Canada,West,James Warren,Sports,Football,1128.98,99.15,192.61
2024-07-31,USA,South,Danielle Valdez,Clothing,Jacket,565.98,105.84,68.63
2022-08-19,India,East,Cody Silva,Grocery,Vegetables,167.66,24.82,15.48
2023-09-17,UK,East,Kaylee Wheeler,Electronics,Headphones,819.43,97.83,157.72
2025-01-30,USA,East,Casey Manning,Grocery,Bread,655.7,72.18,128.16
2025-01-22,India,North,Danielle Valdez,Electronics,Smartwatch,1779.81,238.62,55.59
2022-11-23,Germany,South,Erica Singh,Electronics,Tablet,1096.68,283.33,67.42
2025-01-21,UK,North,Mitchell Carter,Grocery,Milk,891.32,170.43,141.7
2023-12-12,Germany,North,Casey Manning,Furniture,Table,1751.0,280.85,82.9
2023-09-24,USA,East,Danielle Valdez,Grocery,Eggs,318.87,74.55,27.88
2023-10-05,Germany,East,Michelle Adams,Sports,Football,1692.22,243.75,170.87
2023-05-23,Germany,East,Mitchell Carter,Grocery,Eggs,756.04,101.45,135.65
2023-11-10,UK,North,Cody Silva,Furniture,Cabinet,624.52,32.55,6.43
2024-07-02,USA,North,Michelle Adams,Grocery,Bread,101.86,30.39,13.13
2022-12-10,USA,West,James Warren,Clothing,Shoes,1239.05,321.84,31.5
2024-10-14,India,South,Casey Manning,Electronics,Smartwatch,1413.77,94.83,249.58
2023-03-09,Germany,South,James Warren,Electronics,Headphones,1629.4,263.85,167.82
2023-09-03,UK,West,Mitchell Carter,Clothing,T-shirt,1843.75,267.61,160.11
2023-09-04,UK,East,Casey Manning,Electronics,Headphones,837.37,142.64,139.63
2024-02-04,Canada,West,Mitchell Carter,Sports,Tennis Racket,712.89,116.73,38.27
2024-08-19,Canada,North,Kaylee Wheeler,Grocery,Fruits,1273.62,76.19,63.51
2022-08-13,Canada,West,Erica Singh,Clothing,Jeans,437.13,85.15,21.8
2022-09-27,Canada,West,Danielle Valdez,Furniture,Table,287.41,44.24,28.9
2022-02-13,USA,North,Christopher Smith,Clothing,Shoes,657.3,147.23,73.04
2022-04-11,Germany,West,Casey Manning,Grocery,Milk,879.12,175.66,20.99
2024-04-28,USA,North,Cody Silva,Electronics,Laptop,189.7,22.49,32.13
2024-08-09,India,East,Mitchell Carter,Clothing,T-shirt,1676.22,157.16,211.75
2022-08-11,Germany,North,Pamela Knapp,Clothing,T-shirt,1591.39,457.33,124.68
2023-06-26,India,North,Erica Singh,Clothing,Jeans,1264.92,149.48,16.76
2023-03-01,India,North,Danielle Valdez,Sports,Football,774.98,216.49,72.72
2024-01-23,Canada,East,Cody Silva,Furniture,Table,36.78,6.28,4.26
2023-11-22,UK,South,Kaylee Wheeler,Electronics,Laptop,186.91,40.46,18.12
2023-02-13,UK,North,Erica Singh,Furniture,Cabinet,1752.09,362.74,32.56
2023-10-20,Germany,North,Kaylee Wheeler,Clothing,Hat,528.54,38.52,60.98
2023-01-21,Canada,South,Casey Manning,Furniture,Cabinet,221.55,45.84,23.92
2022-08-04,Germany,East,Danielle Valdez,Sports,Football,897.83,117.73,124.83
2023-04-08,USA,North,Michelle Adams,Grocery,Eggs,1836.7,96.88,219.5
2023-10-16,Canada,South,Kaylee Wheeler,Grocery,Fruits,824.24,115.18,132.75
2023-03-27,India,East,Pamela Knapp,Grocery,Milk,1296.43,170.75,184.63
2024-08-25,USA,South,Casey Manning,Grocery,Vegetables,1780.9,426.92,324.62
2023-04-27,Germany,North,Christopher Smith,Grocery,Eggs,82.07,4.28,10.49
2022-09-15,India,East,Danielle Valdez,Grocery,Milk,1459.43,377.81,168.54
2025-01-19,Canada,East,Pamela Knapp,Grocery,Eggs,1959.61,402.88,62.27
2024-01-14,India,West,Mitchell Carter,Clothing,Shoes,46.52,9.26,4.43
2022-10-11,Canada,South,Casey Manning,Grocery,Bread,1900.04,153.41,234.72
2024-12-09,UK,South,Christopher Smith,Sports,Basketball,1352.37,309.72,19.25
2023-09-08,USA,West,Mitchell Carter,Clothing,Jeans,1510.41,368.24,268.75
2023-09-14,India,East,Christopher Smith,Sports,Basketball,792.17,79.36,53.23
2024-08-23,Germany,West,Cody Silva,Grocery,Eggs,1629.52,268.76,31.55
2023-02-23,UK,South,James Warren,Electronics,Laptop,1922.99,206.11,351.8
2024-03-21,UK,East,James Warren,Electronics,Headphones,1854.49,317.7,101.18
2022-09-19,UK,North,Casey Manning,Grocery,Eggs,1165.31,170.94,93.55
2023-08-07,Canada,North,Danielle Valdez,Furniture,Desk,407.34,38.76,71.1
2023-11-26,Germany,North,James Warren,Grocery,Milk,1626.43,423.17,52.77
2022-06-11,Germany,West,Pamela Knapp,Electronics,Smartwatch,463.55,101.79,48.11
2023-03-09,USA,North,Kaylee Wheeler,Grocery,Bread,745.69,101.93,102.8
2022-06-04,India,West,Casey Manning,Grocery,Bread,1467.97,407.15,196.06
2024-05-28,USA,North,Pamela Knapp,Sports,Football,1067.63,93.62,0.87
2023-10-23,Canada,West,Casey Manning,Grocery,Eggs,815.47,227.21,79.85
2024-02-27,USA,North,James Warren,Clothing,T-shirt,1105.9,80.69,176.28
2024-11-14,USA,East,Casey Manning,Sports,Yoga Mat,245.3,23.32,23.51
2022-10-01,USA,West,Kaylee Wheeler,Grocery,Milk,1603.26,372.98,18.11
2024-04-05,UK,South,Pamela Knapp,Furniture,Chair,1106.47,118.2,149.61
2023-06-04,Canada,North,Mitchell Carter,Clothing,T-shirt,413.6,44.86,60.38
2024-06-22,India,South,Cody Silva,Grocery,Milk,1628.38,259.02,246.58
2024-03-02,Canada,East,Erica Singh,Furniture,Cabinet,798.49,226.07,152.36
2024-02-19,USA,North,Christopher Smith,Sports,Basketball,1710.15,224.22,67.26
2022-03-03,Canada,South,Cody Silva,Clothing,Jacket,1951.11,527.96,378.97
2022-11-10,India,East,Casey Manning,Grocery,Vegetables,560.66,115.81,31.5
2024-02-04,India,South,Casey Manning,Electronics,Headphones,606.42,136.16,96.09
2022-06-28,UK,North,Casey Manning,Furniture,Chair,141.62,15.71,17.93
2023-10-07,Canada,South,Pamela Knapp,Furniture,Cabinet,104.14,25.24,12.18
2022-08-06,Canada,East,Casey Manning,Furniture,Cabinet,1820.22,229.56,199.58
2023-10-27,Canada,West,Michelle Adams,Electronics,Smartphone,719.43,127.62,24.48
2023-06-20,UK,South,Danielle Valdez,Sports,Basketball,1356.51,314.39,104.63
2023-02-13,Canada,North,Erica Singh,Sports,Cycling Helmet,925.8,87.65,11.44
2024-02-15,UK,South,Michelle Adams,Grocery,Fruits,1868.3,328.26,351.53
2023-01-07,Germany,South,Mitchell Carter,Electronics,Tablet,1240.34,168.66,160.7
2024-04-02,UK,South,Christopher Smith,Clothing,Hat,1336.78,161.47,160.97
2022-07-21,India,West,Cody Silva,Sports,Football,1294.66,284.36,176.72
2022-04-04,Canada,East,Erica Singh,Sports,Football,1171.8,70.61,0.87
2024-05-03,USA,South,Pamela Knapp,Grocery,Bread,1541.74,84.02,89.69
2022-08-22,Germany,North,Kaylee Wheeler,Sports,Cycling Helmet,268.56,75.57,27.24
2022-05-31,Germany,East,Erica Singh,Clothing,Jacket,507.29,139.75,6.61
2024-03-19,UK,West,Erica Singh,Clothing,Hat,1303.59,274.09,79.1
2023-05-25,Canada,North,Casey Manning,Sports,Cycling Helmet,439.36,82.44,47.42
2024-05-19,USA,East,Danielle Valdez,Grocery,Fruits,1342.67,285.07,235.61
2025-01-01,USA,South,Kaylee Wheeler,Sports,Basketball,1687.37,347.33,3.5
2024-11-11,Canada,East,Cody Silva,Clothing,Hat,592.17,101.51,98.38
2022-12-13,Canada,East,Danielle Valdez,Furniture,Chair,1963.79,549.91,201.68
2023-07-27,Canada,West,Pamela Knapp,Grocery,Fruits,1396.85,251.61,148.92
2023-10-16,Germany,East,Danielle Valdez,Furniture,Table,684.18,57.94,37.92
2024-07-26,Germany,South,Pamela Knapp,Clothing,Jeans,1314.35,261.17,21.95
2023-09-27,Canada,West,Cody Silva,Electronics,Headphones,1680.23,220.14,127.2
2023-11-29,UK,North,Danielle Valdez,Furniture,Desk,1704.27,105.27,42.33
2023-08-16,USA,East,Pamela Knapp,Grocery,Bread,1239.52,239.41,187.27
2023-09-12,Germany,South,James Warren,Electronics,Laptop,661.35,147.47,17.27
2022-12-14,USA,North,Michelle Adams,Grocery,Bread,176.02,17.58,30.98
2023-04-05,UK,East,Danielle Valdez,Grocery,Bread,694.39,129.69,42.87
2023-06-16,UK,West,Mitchell Carter,Electronics,Headphones,1363.36,145.29,6.19
2022-04-03,India,South,Cody Silva,Furniture,Desk,726.45,182.63,46.34
2023-09-02,Canada,South,Kaylee Wheeler,Electronics,Smartwatch,648.98,77.55,121.73
2022-04-14,UK,North,Erica Singh,Furniture,Chair,695.04,53.73,34.65
2023-06-26,Canada,North,Danielle Valdez,Electronics,Headphones,1927.91,416.03,113.28
2023-09-13,Canada,West,Mitchell Carter,Grocery,Bread,585.43,87.63,104.61
2024-10-19,Canada,East,Pamela Knapp,Clothing,Jeans,1471.3,438.36,29.09
2025-02-07,Canada,West,Cody Silva,Grocery,Bread,188.77,42.21,29.04
2024-03-06,USA,South,Cody Silva,Electronics,Smartphone,669.15,164.76,28.04
2022-08-14,Germany,West,James Warren,Furniture,Chair,1469.29,423.08,77.48
2024-12-23,Germany,East,Cody Silva,Furniture,Sofa,1430.96,401.33,170.2
2023-01-13,UK,East,Casey Manning,Clothing,Hat,1133.84,84.33,164.4
2022-03-20,Germany,North,Mitchell Carter,Grocery,Eggs,598.08,88.76,57.23
2023-11-13,UK,North,Danielle Valdez,Furniture,Cabinet,1513.66,277.28,297.62
2024-04-06,UK,West,Erica Singh,Furniture,Desk,1197.34,276.68,91.39
2024-07-30,Germany,North,Pamela Knapp,Furniture,Table,1395.75,386.47,209.26
2023-03-21,Canada,West,Mitchell Carter,Electronics,Headphones,1307.83,190.36,246.37
2022-05-30,India,West,Mitchell Carter,Grocery,Bread,1966.44,334.76,242.49
2022-07-15,Germany,East,Casey Manning,Furniture,Chair,171.41,33.03,19.14
2025-02-04,India,South,Michelle Adams,Clothing,Jacket,912.26,105.55,105.3
2024-06-02,India,West,Erica Singh,Furniture,Desk,1000.33,112.78,133.61
2023-02-01,India,East,Christopher Smith,Sports,Football,1213.31,324.39,66.71
2022-10-29,Canada,South,Danielle Valdez,Clothing,Hat,1896.29,406.2,77.46
2023-05-12,Canada,West,Cody Silva,Electronics,Smartwatch,1321.16,101.82,81.22
2024-01-11,USA,East,Erica Singh,Electronics,Smartphone,439.74,35.06,23.11
2022-12-08,Canada,North,Kaylee Wheeler,Sports,Football,246.93,54.82,5.28
2024-11-10,USA,South,Erica Singh,Grocery,Milk,945.62,137.92,124.67
2024-03-05,India,West,Erica Singh,Sports,Football,1282.18,76.22,229.11
2022-06-07,Germany,East,Danielle Valdez,Furniture,Sofa,1672.17,115.4,107.07
2022-04-24,Germany,North,Mitchell Carter,Grocery,Bread,1956.78,506.06,39.03
2022-12-31,USA,East,Casey Manning,Grocery,Fruits,1131.99,262.58,151.93
2024-12-01,Germany,North,Michelle Adams,Furniture,Cabinet,868.78,119.53,46.78
2023-10-01,Germany,West,Christopher Smith,Grocery,Bread,523.2,61.15,48.74
2023-09-26,UK,North,Casey Manning,Sports,Basketball,790.67,51.59,152.53
2022-02-15,Canada,South,Mitchell Carter,Electronics,Headphones,1891.19,560.07,353.38
2022-11-12,Canada,North,Kaylee Wheeler,Sports,Cycling Helmet,676.94,104.27,22.62
2023-11-23,USA,North,Pamela Knapp,Clothing,T-shirt,801.97,146.56,41.54
2024-09-20,India,South,Casey Manning,Sports,Football,666.87,167.79,31.13
2024-05-23,India,East,Erica Singh,Furniture,Desk,1792.03,310.66,34.8
2025-02-05,USA,South,Christopher Smith,Electronics,Smartwatch,126.26,21.2,18.89
2024-11-25,Germany,West,Erica Singh,Grocery,Fruits,1494.99,417.64,55.78
2022-07-14,USA,West,James Warren,Electronics,Tablet,246.97,32.76,19.9
2024-02-16,USA,North,Pamela Knapp,Sports,Basketball,1579.68,273.0,196.81
2024-02-12,Germany,East,Pamela Knapp,Electronics,Headphones,1600.77,214.52,111.28
2023-11-30,India,East,Christopher Smith,Grocery,Vegetables,1358.37,351.73,232.77
2023-12-19,Germany,North,James Warren,Sports,Tennis Racket,1552.61,373.83,295.57
